date,rating,review,pcn,surgery
2026-01-09 17:42:01,Very good,"GPs are  very caring, patient, friendly, trying to help. Possible to get an appointment asap eventbough too many patients. ",Brompton-Health-PCN,The-Good-Practice
2026-01-09 17:44:52,Very good,"Everybody was kind and helpfull. But , I had to wait more than an hour for my medication, before they let me go home after the surgery. ",Brompton-Health-PCN,The-Good-Practice
2026-01-09 17:47:14,Very good,Friendly and very helpful doctors and staff. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-09 18:30:18,Very good,"Efficient staff and everything went well
On time and nurse was knowledgeable and answered questions",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-09 18:31:40,Very good,"Your surgery and admin staff perform their duties exceptionally and leave no doubt in my mind that they have my best interest at heart 
Keep up the good work.",Brompton-Health-PCN,The-Good-Practice
2026-01-09 18:36:48,Very good,"Prompt appointment, made at the surgery on Tuesday and fitted in before I go on holiday. Clear, concise advice from Dr.Schwarma who was friendly, professional and helpful. ",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-09 19:55:50,Very good,"Stanhope continues to be an excellent Gp service. It's easy to get both telephone and face to face appointments. The DRs are knowledgeable, helpful and kind. They follow things up and do their best to accommodate your needs. ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-09 20:23:32,Very good,I was seen quickly and the Doctor spent time discussing my issues ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-09 20:29:48,Very good,My last appointment was with Dr Will ‘ excellent as always. She’s sadly no l in Byrd there. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-09 21:03:57,Very good,"I am very pleased with your service because I received all the information I asked for, the reception staff were friendly and helpful, and the doctor was professional and polite. Thank you",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-09 21:26:53,Very good,problem expertly identified and medication prescribed worked great,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 00:32:07,Very good,"Very polite, friendly and helpful doctor. Listened to me and to my symptoms.
Answered to all my questions.",Brompton-Health-PCN,The-Chelsea-Practice
2026-01-10 04:46:09,Very good,The appointment was easy to take.  Dr. Bedford was very helpful.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 09:39:17,Very good,I know the people in particular my GP who is excellent,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 10:10:26,Very good,I didn’t wait that long and the GP was attentive and helpful and facilitated next step appointments there and then,Brompton-Health-PCN,The-Good-Practice
2026-01-10 10:46:24,Very good,Only waited for 7 minutes to be seen,Brompton-Health-PCN,The-Chelsea-Practice
2026-01-10 10:47:11,Very good,"Dr Pelly, was kind and emotionally empathetic. I am very grateful ",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-10 10:57:18,Very good,As usual I got the appointment straight away. Doctor I saw was extremely helpful and reassured me with all the steps that needed to done. Thank you so much for your help. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:17:54,Very good,Reception staff friendly & efficient. Surgery waiting area clean and safe. Dr Z Toukan a listening and sympathetic doctor.,Brompton-Health-PCN,The-Chelsea-Practice
2026-01-10 12:23:08,Very good,"Prompt appointment
Thorough exam/care",Brompton-Health-PCN,The-Chelsea-Practice
2026-01-10 12:27:36,Very good,I was given enough time to explain and explore my issues ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:42:36,Very good,"Competent, caring and kind ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:43:03,Very good,I’ve been using this service for years and do not plan to stop or switch. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:43:38,Very good,Easy. Lovely staff,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:44:17,Very good,Always courteous and willing to help despite the difficulties of your job and NHS bureaucracy.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:45:14,Very good,Very helpful team,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:45:26,Very good,very friendly and quick experience getting an appointment.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 12:46:29,Very good,I explained my symptoms and was given instructions and a prescription to eradicate them. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 13:09:14,Very good,This gas been my practice for over 30yrs that says it all,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 13:16:10,Very good,The entire staff are excellent and  caring ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 13:18:35,Very good,"As always the entire staff from the reception through to the medical professionals are very friendly, helpful, considera, professional and kind",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 13:46:09,Very good,Immediate and helpful response ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 13:50:06,Very good,Excellent advice,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 13:59:03,Very good,I got the appointment when I wanted it. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 14:25:38,Very good,Reception so friendly and nurse who gave me the vaccine is lovely. She also did an ecg and blood pressure. She was very attentive and kind ,Brompton-Health-PCN,The-Good-Practice
2026-01-10 14:36:56,Very poor,"Had blood work. got message to schedule an appointment. did so. never got called back. called office to complain. no recourse, or solution offered and could not reschedule due to travel schedule. ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 15:14:07,Very good,"A dr telephoned me as soon as surgery opened after cmas, my query just before cmas wasn’t urgent ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 15:51:00,Poor,i had a blood test and although i saw no one come out of the room i started at least 5-7 mins late. Worse the nurse could not draw blood and tried 3 times on left and 3 times on right arm. it has happened to me before once last jan and once last nov. Never this bad.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 17:37:06,Very good,"My calls are always answered
Everyone I speak to is extremely helpful",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 18:01:40,Very good,Doctor was excellent in response to my problem and rang hospital immediately to get me an next day appointment. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 18:02:07,Very good,The Chelsea Practice is always good . I see the same doctor which makes such a huge difference so theiris consistancey ,Brompton-Health-PCN,The-Chelsea-Practice
2026-01-10 18:41:28,Very good,The GP was very friendly and caring.She dealt with my concerns efficiently.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 20:25:10,Good,Dr Risk was thorough and checked liver function before prescribing statins ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-01-10 20:52:44,Good," I find the drs are very helpful vans good ,
Only problem I have, It’s very difficult to get an appointment  with my Gp, I do prefer to see,
As I’ve  been with for over 20 years,
Too many hands spoil the broth? Figuristly",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 21:06:49,Very good,"Follow up the with GP. Also GPs welling to listening to concern and give opportunities to the to sharing thier opinions.
",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 21:16:01,Very good,"Very easy to make a tel appointment with a GP for the same morning. The GP called & was extremely nice, very professional & attentive to my health issue. ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 22:39:15,Very good,I felt the doctor was incredibly supportive and professional ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-10 22:56:42,Very good,Well-managed practice. Good patient interaction. Helpful.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-11 07:16:54,Good,"easy appointment, short waiting, charming doctot",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-11 12:23:12,Very good,Scheduling by reception and depth of knowledge of the gp,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-11 20:37:26,Good,It’s just good ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-11 22:04:55,Very good,"Because I like my doctors and as well is a good GP I been with them around more than 16 years , is like my family now , and they are very helpful and trust . ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 07:18:26,Good,I am gratefull to the practess for their prompt advice whenever needed .,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 08:44:21,Very good,The appointment was prompt and handle with care and all the needs were throughly addressed ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 09:21:23,Very good,"Seen on time- ‘dealt’ with efficiently, sympathetically, and professionally. Thank uou",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 09:33:52,Very good,"The Dr. dealt with my health issue professionally, as always she was thorough, courteous and efficient. After examining me, she put my mind at rest by deciding, as matters had improved between making the appointment and seeing her no further action was required.
There was very little waiting time at the clinic  which, is not unusual at The Chelsea Practice.",Brompton-Health-PCN,The-Chelsea-Practice
2026-01-12 10:06:35,Very good,"Already taken care of and heard.
Quick appointments.",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 10:23:13,Very good,"Urgent when I need urgent.
Telephone answered politely
Thank you",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 16:06:29,Very good,"Responsive , professional for all the family",Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-01-12 18:32:56,Very good,Quick referral ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-12 22:56:50,Very good,From telephoning for appointment to consultation with doctor. Excelkent,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 09:35:11,Very good,The doctors and staff are always incredibly helpful and very fast response times whenever needed.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-13 10:20:16,Very good,Was able to see the doctor in good time,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-13 12:24:13,Very good,Excellent service ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-13 15:37:51,Good,"I was given an appointment at quite short notice. I was seen promptly and the doctor had a warm manner and seemed to want to be at work. ( I say this, as at my last practice, this was not always the case. ",Brompton-Health-PCN,The-Chelsea-Practice
2026-01-13 18:49:58,Very good,Seen in same day as phone call ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 18:53:16,Very good,"On time the GP I so welcoming ,warm and friendly",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 18:56:51,Very good,Dr pelly very good doctor and very caring ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 19:30:02,Very good,On time  very polite and efficient ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 19:43:10,Very good,"Everyone is very polite at the medical practice and my doctors are very caring, thorough and friendly. ",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 19:46:54,Good,The Dr was very careful and very patient. I ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 20:42:40,Very good,"Very professional, quick and no pain! And very caring. 
Thank you!",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-13 21:41:46,Very good,The doctor are the best and nurse and allstaf at the surgery ,Brompton-Health-PCN,The-Good-Practice
2026-01-14 04:19:07,Neither good nor poor,I cant email for prescription repeat anymore and I cant get the other ways to work so I have to phone ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-14 10:30:02,Good,Because is good ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-14 11:41:41,Very good,The young girl in reception was helpful when I last went some months back now as was the dr when I phoned for a prescription which I urgently needed aa a one off. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-14 12:50:49,Very good,"They are nice, find answers, see you soonest",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-14 13:37:08,Very good,It was Quick and very professional ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-14 16:19:26,Very good,It was very nice care.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-14 16:28:40,Very good,It was easy ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-14 16:48:31,Poor,I did not get a resolution to my problem and was told to visit the hospital instead.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-14 18:06:57,Very good,Easy to book. Kind receptionist. The nurse was even early for my appointment! ,Brompton-Health-PCN,The-Good-Practice
2026-01-14 18:28:22,Very good,I have had important blood tests the staff were helpful ,Brompton-Health-PCN,The-Good-Practice
2026-01-14 18:33:12,Very good,All good ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-01-14 19:02:14,Very good,"Attentive, professional and a caring attitude ",Brompton-Health-PCN,The-Good-Practice
2026-01-14 19:10:43,Very good,Very helpful and i felt listened ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
